Year,Agency Name,Vendor Name,Vendor Zip,Amount
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DUBOLS HOME CARE INC,20707,156602.35
2008,DEPARTMENT OF HUMAN RESOURCES,DUBOLS HOME CARE INC,20707,450
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EBENEZER QUAINOO MD,21228,79895.17
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,EBENEZER QUAINOO MD,21228,32134
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EASTERN DISCOUNT PHARMACY,21221,148668.37
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TENDER MOMENTS CHRISTIAN DAYCARE,20721,63603.2
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GREGGS PHARMACY INC,21550,355024.57
2008,DEPARTMENT OF HUMAN RESOURCES,GREGGS PHARMACY INC,21550,1259.55
2008,DEPARTMENT OF PUBLIC SAFETY -   CAPITAL,AMBER ENTERPRISES INC,20740,149630.7
2008,OFFICE OF THE PUBLIC DEFENDER,LAWLOR & ENGLERT,20770,45084
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,FOLLETT EDCUCATIONAL SERVICES,60693,157499.01
2008,MARYLAND DEPT. OF VETERANS AFFAIRS,ATLANTIC TRACTOR LLC,21831,14.82
2008,DEPARTMENT OF GENERAL SERVICES,ATLANTIC TRACTOR LLC,21913,1552.7
2008,DEPARTMENT OF NATURAL RESOURCES,ATLANTIC TRACTOR LLC,21804,13251.15
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ATLANTIC TRACTOR LLC,21804,2667.14
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,ATLANTIC TRACTOR LLC,21804,9254.63
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ATLANTIC TRACTOR LLC,21804,6650
2008,MARYLAND STATE POLICE,ATLANTIC TRACTOR LLC,21804,121.3
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOME PARTNERSHIP OF CECIL CO INC,21085,72500
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRI-STATE SURGICAL ASSOCIATES LLC,21921,89749.85
2008,DEPARTMENT OF HUMAN RESOURCES,TRI-STATE SURGICAL ASSOCIATES LLC,21921,60
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TRI-STATE SURGICAL ASSOCIATES LLC,21921,135
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DRUGSMART ENTERPRISES INC,21239,77792.89
2008,DEPARTMENT OF GENERAL SERVICES,FASTENERS RX INC,21601,3350.38
2008,STATE HIGHWAY ADMIN,FASTENERS RX INC,21601,6675.3
2008,MARYLAND TRANSIT ADMINISTRATION,FASTENERS RX INC,21601,23040
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INLAND US MANAGEMENT,60693,787790.99
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,INLAND US MANAGEMENT,60693,1472548.22
2008,BALTIMORE CITY COMMUNITY COLLEGE,INLAND US MANAGEMENT,60693,272251.84
2008,DEPARTMENT OF JUVENILE SERVICES,INLAND US MANAGEMENT,60693,82935.17
2008,OFFICE OF THE ATTORNEY GENERAL,THE BALTIMORE EXAMINER,21263,920.5
2008,STATE HIGHWAY ADMIN,THE BALTIMORE EXAMINER,21263,5532.01
2008,MARYLAND TRANSIT ADMINISTRATION,THE BALTIMORE EXAMINER,21263,25439.19
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE BALTIMORE EXAMINER,21263,5757.05
2008,MARYLAND SCHOOL FOR THE DEAF,THE BALTIMORE EXAMINER,21263,524.7
2008,DEPARTMENT OF THE ENVIRONMENT,THE BALTIMORE EXAMINER,21263,4536.25
2008,DEPARTMENT OF JUVENILE SERVICES,THE BALTIMORE EXAMINER,21263,2304.93
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MOONLIGHT ENRICHMENT CENTER,20745,73032.15
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KPS PENNSYLVANIA INC,17972,115816.88
2008,COMPTROLLER OF MARYLAND,MEYERCORD REVENUE INC,60694,154073.85
2008,MD DEPARTMENT OF AGRICULTURE,CLASS PRODUCE GROUP LLC,20794,300
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CLASS PRODUCE GROUP LLC,20794,300640.25
2008,STATE HIGHWAY ADMIN,WOLF PROPERTY MANAGEMENT LLC,21221,60345
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BAY AREA TRANSPORTATION,21655,102797
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,FORT WASHINGTON MANOR LIMITED PARTNERSHI,20814,155584
2008,STATE HIGHWAY ADMIN,INTER COUNTY CONTRACTORS INC,20879,107059.19
2008,MARYLAND TRANSIT ADMINISTRATION,KTB PLASTICS INC,11216,69894.65
2008,DEPARTMENT OF GENERAL SERVICES,PRO-SERVE HVAC/R & MECHANICAL SERVICE,21901,14462
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,PRO-SERVE HVAC/R & MECHANICAL SERVICE,21901,285172.65
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JUTTON SURGICAL,21264,208756.38
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,JUTTON SURGICAL,21037,595
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TINY BUBBLES ACADEMY,21237,43406.27
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,FIVE STAR DAYCARE CENTER,21213,82095.8
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NEW ANNAPOLIS NURSING LLC,21403,4151551.66
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,NEW ANNAPOLIS NURSING LLC,21403,15
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,REGENCY ALF LLC,21054,94491.17
2008,MARYLAND TRANSIT ADMINISTRATION,DMJM&HARRIS/URBAN ENG,21202,89196.77
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATIONS HEALTHCARE LLC,21117,362899.66
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,QUANTUM LEAP INC,21117,1089622.74
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EASTERN SHORE CARDIOVASC,21804,25675.74
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,EASTERN SHORE CARDIOVASC,21804,135
2008,DEPARTMENT OF JUVENILE SERVICES,222 N CHARLES ST GARAGE LLC,21201,120048
2008,CAPITAL PROJECTS- OFFICE OF COMPTROLLER,THE RACKLIFFE HOUSE TRUST,21811,150000
2008,DEPARTMENT OF NATURAL RESOURCES,"HURLEYIR, INC",21771,274137
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BEST CARE ASSISTED LIVING LLC,21136,44216.1
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KANWALJIT SINGH AHUJA MD,20718,33366.04
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,KANWALJIT SINGH AHUJA MD,20718,180
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ST PATRICK HOMES INC.,21012,109159.84
2008,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,OAK CONTRACTING LLC,21286,950304.66
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BERLIN RADIATION THER TRMNT CTR LLC,32886,140694.33
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,BERLIN RADIATION THER TRMNT CTR LLC,21804,101
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE MEDICINE SHOPPE #0658,21061,130567.12
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE WHOLE SELF CTR/NEW GRND ENT INC,21401,1857018.34
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CCDCS/ALPHABEST@JC PARKS,27030,38115.98
2008,STATE HIGHWAY ADMIN,GREENMAN PEDERSEN INC JOHNSON MIRMIRAN THOMPSON JV,20701,366539.7
2008,MARYLAND AVIATION ADMINISTRATION,MOORE MEDICAL CORP,6050,549.75
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MOORE MEDICAL CORP,6050,39285.24
2008,BALTIMORE CITY COMMUNITY COLLEGE,MOORE MEDICAL CORP,6050,13669.98
2008,MARYLAND SCHOOL FOR THE DEAF,MOORE MEDICAL CORP,6050,5052.37
2008,DEPARTMENT OF JUVENILE SERVICES,MOORE MEDICAL CORP,6050,18159.67
2008,STATE HIGHWAY ADMIN,UNDERWOOD EXCAVATING LLC,21550,84692
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CHILDREN OF DESTINY DAY CARE,21229,32088.48
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,MELISA DINEEN CHESTER,21212,26021.46
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,QUALITY NURSING AGENCY LLC,21001,219447.58
2008,DEPARTMENT OF HUMAN RESOURCES,QUALITY NURSING AGENCY LLC,21001,23800
2008,STATE HIGHWAY ADMIN,WBCM/ESA,21286,294087.16
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,DELPHI HEALTHCARE PARTNERS-MD LLC,28813,48827.55
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,REINHART FOODSERVICE,17872,23012.9
2008,DEPARTMENT OF JUVENILE SERVICES,REINHART FOODSERVICE,15666,59156.01
2008,OFFICE OF THE PUBLIC DEFENDER,WILLIAM W DAVIS JR P.A.,21921,27387.5
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ACCESS CARROLL INC,21157,76800
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ACCESS CARROLL INC,21157,1066
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CHAIM MOND MD,21209,33242.07
2008,DEPARTMENT OF HUMAN RESOURCES,CHAIM MOND MD,21209,469
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CHAIM MOND MD,21209,6912
2008,OFFICE OF THE ATTORNEY GENERAL,"SB & COMPANY, LLC",21030,6900
2008,MARYLAND STADIUM AUTHORITY,"SB & COMPANY, LLC",21030,16000
2008,MARYLAND SUPPLEMENTAL RETIREMENT PLANS,"SB & COMPANY, LLC",21030,47000
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"SB & COMPANY, LLC",21030,21050
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OSLER INPATIENT SERVICE,19101,76630.55
2008,BOARDS COMMISSIONS & OFFICES,CAROLINE COUNTY HUMAN SERVICES COUNCIL INC,21629,41440.82
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAROLINE COUNTY HUMAN SERVICES COUNCIL INC,21629,2000
2008,MARYLAND INSURANCE ADMINISTRATION,DAYSPRING SYSTEMS LLC,15003,267497
2008,DEPARTMENT OF HUMAN RESOURCES,CHILD STEPS LEARNING CENTER,21211,350
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CHILD STEPS LEARNING CENTER,21211,81503.27
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CENTER PLACE CHILD CARE,21222,30257.49
2008,MOTOR VEHICLE ADMINSTRATION,FULL-BRITE CLEANING SERVI,20898,54869.6
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,FULL-BRITE CLEANING SERVI,20898,4400
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAMATREM GROUP INC,20705,302486.04
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PREMIER RADIOLOGY ASSOC,21279,149588.38
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,PREMIER RADIOLOGY ASSOC,21279,226
2008,DEPARTMENT OF JUVENILE SERVICES,PREMIER RADIOLOGY ASSOC,21279,76
2008,DEPARTMENT OF HUMAN RESOURCES,A-1 BUILDING MAINTENANCE,27611,53500
2008,MARYLAND AVIATION ADMINISTRATION,EARTH TECH/HOK JOINT VENTURE,21202,627470.6
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,FCM-MTC JOINT VENTURE LLC,84014,6493897.08
2008,OFFICE OF THE PUBLIC DEFENDER,VORNADO ROCKVILLE LLC,6150,385228.95
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LISTER INPATIENT SERVICES,19101,59657.33
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NORTHERN PHARMACY AT OVERLEA LLC,21236,49671.9
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PEMBERTON PHARMACY,21801,62175.08
2008,STATE HIGHWAY ADMIN,ICC CORRIDOR PARTNERS,21202,26145475.26
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAIN STREET PHARMACY,20707,89385.31
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WCHD ASSIGNEE OF M HOMZA,21742,31709.16
2008,STATE HIGHWAY ADMIN,EARN CONTRACTORS,20877,211922.61
2008,STATE HIGHWAY ADMIN,COMFORT INN RED HORSE,21703,61192.3
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WELLNESS HEALTHCARE INC,20740,100289.19
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROF SRVCS OF HOLY CROSS HOSPITAL,21297,50596.41
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,LITTLE PEOPLE CARE & LEARNING CENTER,21220,73873.56
2008,DEPARTMENT OF JUVENILE SERVICES,WESTERN PA CHILD CARE,16373,2493554.64
2008,STATE HIGHWAY ADMIN,STV/MODJESKI & MASTERS,21244,139463.78
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MISSYS CHOICE INC,20715,94696.18
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,LINCOLN PUBLIC CHARTER SCHOOL INC,20735,85000
2008,OFFICE OF THE ATTORNEY GENERAL,LEGALINK INC - A MERRILL COMPANY,21263,6971.75
2008,SUBSEQUENT INJURY FUND,LEGALINK INC - A MERRILL COMPANY,21263,1714.95
2008,MARYLAND INSURANCE ADMINISTRATION,LEGALINK INC - A MERRILL COMPANY,21263,64.5
2008,COMPTROLLER OF MARYLAND,LEGALINK INC - A MERRILL COMPANY,21263,188.25
2008,STATE TREASURER'S OFFICE,LEGALINK INC - A MERRILL COMPANY,21263,4548.48
2008,STATE HIGHWAY ADMIN,LEGALINK INC - A MERRILL COMPANY,21263,1950.45
2008,MARYLAND TRANSIT ADMINISTRATION,LEGALINK INC - A MERRILL COMPANY,21263,796.5
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LEGALINK INC - A MERRILL COMPANY,21263,4004
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,LEGALINK INC - A MERRILL COMPANY,21263,11999.1
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COLUMBIA HICKORY PHARMACY INC,21044,69625.93
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,A WORLDS OF FRIENDS LEARNING CENTER,21206,89068.51
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LOCHEARN NURSING HOME LLC,21122,10349264.63
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,LIFELINE SOLUTIONS LLC,20721,66971.69
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,LANVALE HOUSING LP,20705,937400
2008,MD INST EMERG MEDICAL SERVICE SYSTEMS,UGO PROPERTY MANAGEMENT,21740,7949.97
2008,MARYLAND STATE POLICE,UGO PROPERTY MANAGEMENT,21740,39991.93
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MHM MARYLAND INC,22182,9159787.64
2008,DEPARTMENT OF HUMAN RESOURCES,INSTITUTE FOR INTERACTIVE INSTRUCTION,20707,40000
2008,DEPARTMENT OF JUVENILE SERVICES,INSTITUTE FOR INTERACTIVE INSTRUCTION,20707,1000
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CECIL D GEORGE MD,20882,35265.86
2008,UNINSURED EMPLOYERS FUND,ROBERTS HOME MEDICAL INC,20875,515
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROBERTS HOME MEDICAL INC,20875,718706.55
2008,OFFICE OF THE PUBLIC DEFENDER,BRIAN M ZIMNITZKY M.D.,21401,67095
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CTR FOR REHAB PAIN MGMT & WELLNESS,21045,122972.7
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,GOD'S LITTLE CHERUBS,21207,32161.39
2008,DEPARTMENT OF HUMAN RESOURCES,POTOMAC BUILDING LLC,20036,789318.28
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,WALTER P CARTER CHILD CARE CENTER,20772,179203.11
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ZION TOWERS LLC,20910,1647909
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JOPPA ROAD PHARMACY,21234,217306.05
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,KINGS WAY CARE PHARMACY,20852,96740.86
2008,DEPARTMENT OF GENERAL SERVICES,COLUMBIA FIRE INC,21851,2973.28
2008,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,COLUMBIA FIRE INC,21801,96300
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,VOCATION VALIDATION,21122,52536.25
2008,UNINSURED EMPLOYERS FUND,"RICARDO O PYFROM, MD",22015,488.46
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"RICARDO O PYFROM, MD",22015,31761.7
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,"RICARDO O PYFROM, MD",20715,105
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY #1621,60690,109518.42
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEAVENLY CORP T/A HEAVENLY HOME,21220,51904.35
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRIPLE-A INC,20850,38252.71
2008,STATE HIGHWAY ADMIN,CENTURY ENGINEERING/URS CORP JV,21031,226267.01
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TTI MOBILITY PRODUCTS,21826,15064.87
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",TTI MOBILITY PRODUCTS,21826,252
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,TTI MOBILITY PRODUCTS,21826,75569
2008,MARYLAND TRANSIT ADMINISTRATION,DJM INDUSTRIES INC,15238,41513
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND PERINATAL ASSOCIATES,21297,324875.94
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROMOD K DUGGAL MD PC,20768,53357.37
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,PROMOD K DUGGAL MD PC,20770,15
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,PORTSIDE APARTMENTS LLC,21401,591826
2008,MARYLAND TRANSIT ADMINISTRATION,CHESAPEAKE TILE RESTORATION   LLC,21060,60356
2008,STATE HIGHWAY ADMIN,DEWBERRY & DAVIS LLC/WBC&M LLC,21244,234868.7
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,TIMOTHY HOUSE & GARDENS,20704,590199
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ST THOMAS MORE DIALYSIS CENTER LLC,20782,548711.05
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RPHC LLC,21750,26154.88
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HIGHLAND COMMONS,21001,994435
2008,MARYLAND TRANSIT ADMINISTRATION,THERMO KING CHESAPEAKE INC,85009,330509.91
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BALA VIRISAAR PHARMACY INC DBA FREEDOM DRUG,21219,160352.57
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HONEYSEARS PRO PHARMACY,21205,252772.53
2008,OFFICE OF THE PUBLIC DEFENDER,"JEFFREY S. JANOFSKY, MD",21093,12103.75
2008,STATE TREASURER'S OFFICE,"JEFFREY S. JANOFSKY, MD",21093,35012
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"JEFFREY S. JANOFSKY, MD",21093,11600
2008,OFFICE OF THE PUBLIC DEFENDER,COMPUSCRIBE,20706,79123.5
2008,STATE BOARD OF ELECTIONS,COMPUSCRIBE,20706,413.75
2008,COMPTROLLER OF MARYLAND,COMPUSCRIBE,20706,236.5
2008,DEPARTMENT OF BUDGET AND MANAGEMENT,COMPUSCRIBE,20706,129.25
2008,MOTOR VEHICLE ADMINSTRATION,COMPUSCRIBE,20706,45
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMPUSCRIBE,20706,695.75
2008,DEPARTMENT OF HUMAN RESOURCES,COMPUSCRIBE,20706,79.75
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,COMPUSCRIBE,20706,164.5
2008,DEPARTMENT OF THE ENVIRONMENT,COMPUSCRIBE,20706,94.25
2008,COMPTROLLER OF MARYLAND,SCAN OPTICS LLC,6040,101144.48
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SKB LIMITED PARTNERSHIP/MT. CLARE APTS,4106,211549
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,INNER HARBOR WEST II LLC,21230,595701.53
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"CHESTER MD CVS,L.L.C. #00244",60690,76038.58
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CVS PHARMACY # 00169,60690,37023.6
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ACTIVE DAY MD INC,21117,9103603.08
2008,DEPARTMENT OF HUMAN RESOURCES,ACTIVE DAY MD INC,21264,895
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ACTIVE DAY MD INC,21117,576632.11
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,REGINA ACHAMMA GEORGE MD,21030,33492.47
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,REGINA ACHAMMA GEORGE MD,21030,45
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,OAKLEE LLC T/A OAK LODGE,21122,101184.21
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,VILLAGE VIEW LP,21157,150815
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,RAI CC-MD DIALYSIS-OXON HILL,37027,414591.18
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARIRANG ADULT MEDICAL DAY CARE,21045,869297.72
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ARIRANG ADULT MEDICAL DAY CARE,21045,16925.65
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STAM DRUGS LLC,21620,146270.93
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CAMBRIDGE PEDIATRICS LLC,20602,33508.21
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CAMBRIDGE PEDIATRICS LLC,20602,15
2008,STATE HIGHWAY ADMIN,INFORMING DESIGN SABRA WANG,15221,240933.79
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,CRADLEROCK CHILDRENS CENTER,21045,73748.23
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SPRING MEADOWS ASSISTED LIVING,20904,48742.88
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MOSAICA PARTNERS,33702,67625
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,PLAY STATION DAYCARE & NURSERY,20611,30528.87
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ALPHA DRUGS LLC,20009,26546.6
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CROSSROADS PHARMACY,21244,73368.3
2008,MOTOR VEHICLE ADMINSTRATION,EVERGREEN SERVICES INC,20768,31655.6
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EVERGREEN SERVICES INC,20768,23780
2008,DEPARTMENT OF JUVENILE SERVICES,EVERGREEN SERVICES INC,20768,5305
2008,MARYLAND STATE POLICE,EVERGREEN SERVICES INC,20768,10671.94
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MEDICAL SUPPLY INC,19029,182659.81
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VASCULAR ACCESS CTR P G CNTY MD LLC,15931,333644.95
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,IMAGINE SCHOOLS MARYLAND REGION,21212,100000
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FLO-DIAMOND,21208,141978.48
2008,DEPARTMENT OF NATURAL RESOURCES-CAPITAL,CONESTOGA TITLE COMPANY INC,21921,2569690.58
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,LEONARD SURGICAL CARE ASSOC LLC,21701,27632.84
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SIVART LLC DBA CARING HEALTH CARE,7836,31396.85
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEALTH CARE FOR CHILDREN LLC,21922,33933.5
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,HEALTH CARE FOR CHILDREN LLC,21921,120
2008,MARYLAND STATE DEPARTMENT OF EDUCATION,ALL ABOUT CHILDREN LEARNING DAY CARE,21215,87324.02
2008,STATE HIGHWAY ADMIN,AQUAFREE CLEANING SERVICE INC,20874,28860.76
2008,MOTOR VEHICLE ADMINSTRATION,AQUAFREE CLEANING SERVICE INC,20874,60130.42
2008,MARYLAND PORT ADMINISTRATION,MARYLAND ATHLETIC & CORPORATE,21042,92769
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INFECTIOUS DISEASE CARE CENTER PA,21042,200911.62
2008,MARYLAND AVIATION ADMINISTRATION,C A MURREN & SONS CO INC,20166,980678.84
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PEDIATRIX MED GRP OF THE MID ATL PC,30384,136109.38
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOME PROPERTIES CINNAMON RUN I LLC,14604,582390
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,HOME PROPERTIES CINNAMON RUN II LLC,14604,125174
2008,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,GERRI WALKER NURSE & ASSOCIATES LLC,20601,98000
2008,MARYLAND STADIUM AUTHORITY,GALLS,60122,82.91
2008,MOTOR VEHICLE ADMINSTRATION,GALLS,60122,3666.43
2008,DEPARTMENT OF NATURAL RESOURCES,GALLS,60122,26059
2008,DEPARTMENT OF HUMAN RESOURCES,GALLS,60122,1205.71
2008,"DEPARTMENT OF LABOR, LICENSING & REG.",GALLS,60122,2491.34
2008,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GALLS,60122,4012.93
2008,BALTIMORE CITY COMMUNITY COLLEGE,GALLS,60122,1094.93
2008,DEPARTMENT OF JUVENILE SERVICES,GALLS,60122,1026.16
2008,MARYLAND STATE POLICE,GALLS,60122,832.75
2008,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"WILSON REALTY, INC.",21817,8923
2008,DEPARTMENT OF HUMAN RESOURCES,"WILSON REALTY, INC.",21817,1787
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"WILSON REALTY, INC.",21817,16486
2008,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,FOXWELL MEMORIAL APARTMENTS,21211,925371
2008,OFFICE OF THE PUBLIC DEFENDER,WILLIAM L WELCH III,21202,136876.01
2008,PUBLIC SERVICE COMMISSION,BALTIMORE EXAMINER,21263,1461.84
2008,MARYLAND DEPT. OF AGING,BALTIMORE EXAMINER,21263,892.9
