Year,Agency Name,Vendor Name,Vendor Zip,Amount
2010,DEPARTMENT OF GENERAL SERVICES,TRIGEN BALTIMORE ENERGY CORP,53268,657091.39
2010,MARYLAND PORT ADMINISTRATION,TRIGEN BALTIMORE ENERGY CORP,53268,695926.51
2010,MARYLAND TRANSIT ADMINISTRATION,TRIGEN BALTIMORE ENERGY CORP,53268,22065.98
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRIGEN BALTIMORE ENERGY CORP,53268,322233.8
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,TRIGEN BALTIMORE ENERGY CORP,53268,2666692.35
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,TRIGEN BALTIMORE ENERGY CORP,53268,34938.53
2010,BALTIMORE CITY COMMUNITY COLLEGE,TRIGEN BALTIMORE ENERGY CORP,53268,65836.85
2010,MARYLAND AVIATION ADMINISTRATION,SIGNATURE TECHNOLOGIES INC DBA COM-NET SOFTWARE,45342,598454.84
2010,COMPTROLLER OF MARYLAND,STERLING COMMERCE INC,60673,315000
2010,STATE TREASURER'S OFFICE,STERLING COMMERCE INC,60673,4713.1
2010,MOTOR VEHICLE ADMINSTRATION,STERLING COMMERCE INC,60673,5170
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VOCA,40223,2577476.61
2010,STATE HIGHWAY ADMIN,AHERN & ASSOCIATES INC,25309,632044.91
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GASTROENTEROLOGY ASSOC,21740,49959.14
2010,DEPARTMENT OF HUMAN RESOURCES,GASTROENTEROLOGY ASSOC,21742,96
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,GASTROENTEROLOGY ASSOC,21742,420
2010,DEPARTMENT OF JUVENILE SERVICES,GASTROENTEROLOGY ASSOC,21742,50
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,JENNY CORPORATION,34229,369378.05
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CARDINAL HEALTH 411 INC,60693,157203.17
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MT EPHRAIM COMMUNITY NON-PROFIT DEVELOPMENT CORP,20772,146664.92
2010,DEPARTMENT OF HUMAN RESOURCES,MT EPHRAIM COMMUNITY NON-PROFIT DEVELOPMENT CORP,20772,3055
2010,MD DEPARTMENT OF PLANNING,LOWER SUSQUEHANNA HERITAGE GREENWAY INC,21034,150000
2010,STATE HIGHWAY ADMIN,LOWER SUSQUEHANNA HERITAGE GREENWAY INC,21034,24500
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,LOWER SUSQUEHANNA HERITAGE GREENWAY INC,21034,32678
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INNER COUNTY OUTREACH,21001,33125.33
2010,DEPARTMENT OF HUMAN RESOURCES,INNER COUNTY OUTREACH,21001,367461.48
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,GOD'S CHURCH INT'L DAY CARE,20746,50020.52
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,THE MEDICAL CLINIC,21035,90251.16
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PROVIDER SYNERGIES,45242,830041.63
2010,DEPARTMENT OF GENERAL SERVICES,HARD HATTERS LLC,21601,105530.24
2010,STATE HIGHWAY ADMIN,HARD HATTERS LLC,21601,2957.11
2010,MOTOR VEHICLE ADMINSTRATION,HARD HATTERS LLC,21601,40858.1
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MED INC,23225,236106.72
2010,STATE HIGHWAY ADMIN,STRITTMATTER EQUIPMENT LLC,20111,181967.5
2010,DEPARTMENT OF HUMAN RESOURCES,"FOUNDATIONS FOR HOME AND COMMUNITY, INC.",23704,3724879.67
2010,DEPARTMENT OF JUVENILE SERVICES,"FOUNDATIONS FOR HOME AND COMMUNITY, INC.",23704,66600.46
2010,STATE HIGHWAY ADMIN,RED BEARD TRUCKING,21085,44897.5
2010,EXECUTIVE DEPT OFFICE OF THE GOVERNOR,CINTAS CORPORATION,21703,142.5
2010,SECRETARY OF THE STATE,CINTAS CORPORATION,20794,340.56
2010,GOVERNOR'S OFFICE FOR CHILDREN,CINTAS CORPORATION,45263,244.87
2010,MARYLAND DEPT. OF VETERANS AFFAIRS,CINTAS CORPORATION,21703,23439
2010,DEPARTMENT OF GENERAL SERVICES,CINTAS CORPORATION,21703,1539.06
2010,STATE HIGHWAY ADMIN,CINTAS CORPORATION,21222,152.78
2010,MOTOR VEHICLE ADMINSTRATION,CINTAS CORPORATION,21703,7766.27
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CINTAS CORPORATION,21703,4043.6
2010,DEPARTMENT OF HUMAN RESOURCES,CINTAS CORPORATION,21703,59.3
2010,"DEPARTMENT OF LABOR, LICENSING & REG.",CINTAS CORPORATION,20794,287
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CINTAS CORPORATION,20794,122.5
2010,BALTIMORE CITY COMMUNITY COLLEGE,CINTAS CORPORATION,45263,63.94
2010,DEPARTMENT OF JUVENILE SERVICES,CINTAS CORPORATION,21703,10131.21
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND CTR AT BOWIE STATE UNIVERSITY,20715,152234
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MARYLAND CTR AT BOWIE STATE UNIVERSITY,20715,156797.35
2010,MARYLAND STATE LOTTERY AGENCY,"MANUEL, DANIELS, BURKE INTERNATIONAL LLC",22314,1166475.61
2010,MARYLAND AVIATION ADMINISTRATION,BOUND TREE MEDICAL LLC,60686,18186.25
2010,MARYLAND STATE POLICE,BOUND TREE MEDICAL LLC,60686,30591.17
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"CARDINAL HEALTH 110,INC",60693,7242827.58
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"CARDINAL HEALTH 110,INC",60693,53818.7
2010,MARYLAND STATE POLICE,"CARDINAL HEALTH 110,INC",28290,1281.24
2010,BOARDS COMMISSIONS & OFFICES,WYPR FM,21218,15900
2010,MD DEPARTMENT OF AGRICULTURE,WYPR FM,21218,21620
2010,BALTIMORE CITY COMMUNITY COLLEGE,WYPR FM,21218,2500
2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,WYPR FM,21218,3209
2010,DEPARTMENT OF INFORMATION TECHNOLOGY,NAVIGATOR MANAGEMENT PARTNERS LLC,43215,90179
2010,STATE HIGHWAY ADMIN,BLEDSOE TRUCKING,21754,54767.5
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEBRON ASSOCIATION FOR COMMUNITY SERVICES,20910,155707.02
2010,DEPARTMENT OF HUMAN RESOURCES,HEBRON ASSOCIATION FOR COMMUNITY SERVICES,20910,497218.3
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TAYLOR MADE ASSISTED LIVING CTR II,21218,35997.85
2010,DEPARTMENT OF JUVENILE SERVICES,ONE IN 37 RESEARCH INC,97209,87014.87
2010,STATE HIGHWAY ADMIN,RK&K & WTB & URS JOINT VENTURE,21217,1319430.8
2010,MARYLAND DEPT. OF VETERANS AFFAIRS,BALTIMORE COUNTY,21264,690.17
2010,DEPARTMENT OF NATURAL RESOURCES,BALTIMORE COUNTY,21264,179.19
2010,MARYLAND PUBLIC TELEVISION,BALTIMORE COUNTY,21264,3218.21
2010,DEPARTMENT OF JUVENILE SERVICES,BALTIMORE COUNTY,21264,28861.01
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,NARTEY MARBELL,20784,31610.88
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WASHINGTON CARDIOVASCULAR INSTITUTE,20912,35100.64
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,WASHINGTON CARDIOVASCULAR INSTITUTE,20912,30
2010,MARYLAND TRANSIT ADMINISTRATION,SEDIA INC,53209,485217.42
2010,DEPARTMENT OF HUMAN RESOURCES,"MCJ IMPROVEMENTS, LLC",11802,592337.52
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,"MCJ IMPROVEMENTS, LLC",11802,2708.18
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,SALISBURY COMMONS,08002,176380
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,VICENZA HOME HEALTH CARE SERVICES INC,21236,88454.17
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CROFTON MD CVS LLC,60690,210669.85
2010,DEPARTMENT OF GENERAL SERVICES,ABM JANITORIAL SERVICES MID ATLANTIC INC,19178,748643.64
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,CBL PATH INC,53226,68782.96
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,CBL PATH INC,53226,259
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NORTHGATE PHARMACY INC,20602,65324.21
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ADVENTURES IN EARLY LEARNING,20737,92380.26
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,EXCEL HEALTHCARE SERVICES,20706,932145.16
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHAHAB A MALIK MD LLC,21061,41068.74
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SHAHAB A MALIK MD LLC,21061,336
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,ALL ABOUT KIDS LLC,21921,47375.61
2010,MD DEPARTMENT OF PLANNING,HERITAGE TOURISM ALLIANCE OF MONTGOMERY,20876,110000
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,TOMORROW'S CHILD INF/& CDC,21212,37404.43
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND INPATIENT MEDICINE ASSOCIATES,30355,133743.03
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GENTLE ELDERLY & DISABLED CARE,20721,222298.16
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,DANBURY BEFORE & AFTER CARE CENTER,20695,48714.49
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BALTO ONCOLOGY & HEMATOLOGY ASSOC,21218,61634.94
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TUCKER'S PRECIOUS CARE HOME,21206,45475.1
2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,1ST ELECTRIC INC,21227,278293
2010,STATE HIGHWAY ADMIN,D BARNES EXCAVATING,20630,34585
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TRUNG HOA PHAM MD,21044,39432.82
2010,DEPARTMENT OF HUMAN RESOURCES,TRUNG HOA PHAM MD,21133,300
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,TRUNG HOA PHAM MD,21061,30
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GORDIAN MEDICAL INC,92614,79203.71
2010,MARYLAND PORT ADMINISTRATION,ARIA ENVIRONMENTAL INC/KCI,21152,62567.93
2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,ARIA ENVIRONMENTAL INC/KCI,21030,32611.43
2010,OFFICE OF THE PUBLIC DEFENDER,LAW OFFICES OF ANDREA NEGRON LLC,21202,27725
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,DOMINION RENTALS LLC BALTIMORE CITY HEALTH DEPT,21201,167144
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAXIMUM DAY SERVICES LLC,21093,765100.8
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MAXIMUM DAY SERVICES LLC,21093,81813.6
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,METROPOLITAN TRANSPORTATION SERVICE 1 LLC,21220,209734.74
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MD CENTER AT BOWIE STATE UNIV/CSIC,20715,217273.65
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,APRIA HEALTHCARE INC,92630,296949.85
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,APRIA HEALTHCARE INC,92630,6.03
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,MORPHOTRAK,98402,44381.2
2010,MARYLAND TRANSIT ADMINISTRATION,HYDRAULIC ELECTRIC INC,92071,28698.95
2010,MARYLAND AVIATION ADMINISTRATION,CRYOTECH DIECING TECHNOLOGY,52627,2110504.71
2010,DEPARTMENT OF NATURAL RESOURCES,BEAR SAVER,91761,49672
2010,MD DEPARTMENT OF AGRICULTURE,INVITROGEN CORPORATION,60693,2041.49
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,INVITROGEN CORPORATION,60693,21964.95
2010,DEPT OF BUSINESS & ECONOMIC DEVELOPMENT,INVITROGEN CORPORATION,92008,250000
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ORPRO INC,20602,337301.04
2010,DEPARTMENT OF JUVENILE SERVICES,ORPRO INC,20602,45
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,UNION SUPPLY COMPANY,90224,1750387.16
2010,"DEPARTMENT OF LABOR, LICENSING & REG.",TOUCHTONE CORPORATION,92616,33287
2010,ENERGY ADMINISTRATION,ROTH STAFFING COMPANIES INC,90084,5232.42
2010,BOARDS COMMISSIONS & OFFICES,ROTH STAFFING COMPANIES INC,90084,49229.16
2010,MARYLAND PUBLIC TELEVISION,EDGEWISE MEDIA INC,92867,73385.17
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GEN PROBE,30353,81326
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ASD HEALTHCARE,75284,190006.6
2010,MARYLAND TRANSIT ADMINISTRATION,CART AMERICA INC,92821,35104.9
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,TOSHIBA FINANCIAL SERVICES,63179,6181.11
2010,"DEPARTMENT OF LABOR, LICENSING & REG.",TOSHIBA FINANCIAL SERVICES,63179,32405.45
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,TOSHIBA FINANCIAL SERVICES,63179,194.01
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEMOCUE INC,75395,72405
2010,DEPARTMENT OF INFORMATION TECHNOLOGY,"THE ACTIVE NETWORK, INC.",90084,82812.75
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,"THE ACTIVE NETWORK, INC.",90084,46836.48
2010,DEPARTMENT OF HUMAN RESOURCES,"THE ACTIVE NETWORK, INC.",92121,198880.93
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GOOD SOURCE SOLUTIONS INC,92008,653.44
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,GOOD SOURCE SOLUTIONS INC,92008,364325.62
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NUFACTOR,90084,694022.33
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,ALTURA COMMUNICATIONS SOLUTIONS,60673,52518.8
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ROSIE'S ASSISTED LIVING,21215,44977.65
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,R & S NORTHEAST LLC,60122,61390.84
2010,MARYLAND AVIATION ADMINISTRATION,ALL ABOUT PAVEMENTS INC,20148,30051.06
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,LITTLE FLOWER DAY CARE CENTER AT  MAPLE RIDGE,20785,124429.68
2010,DEPARTMENT OF HUMAN RESOURCES,S & T VILLAS LLC,21801,450
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,S & T VILLAS LLC,21801,38151
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,COMADE INC,90189,2367.5
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,COMADE INC,92614,33273.5
2010,DEPARTMENT OF JUVENILE SERVICES,COMADE INC,90189,1184.4
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MARYLAND MEDICAL SUPPLY LC,21133,111443.83
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,WHIZ KIDZ INTERACTIVE LP,20706,67778.9
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MISS INC,20705,955331.81
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,WHITE FLINT REHABILITATION CENTER LLC,20852,56319.29
2010,MARYLAND PORT ADMINISTRATION,VIRGINIA HARBOR SERVICES INC,22624,244800
2010,MARYLAND PUBLIC TELEVISION,S H  WELCH ASSOC INC,22314,37600
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MAUREEN MUONEKE MD,21042,36090.59
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BERLIN NURSING,21811,6008523.81
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,BERLIN NURSING,21811,15
2010,STATE HIGHWAY ADMIN,COLLIER TRUCKING LLC,21536,176382.5
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ADASSA ASSISTED LIVING,21206,42815.53
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,CHARLOTTES CHILDCARE CENTER INC,21230,60458.68
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,GAMMA MEDICAL,21704,529047.72
2010,DEPARTMENT OF HUMAN RESOURCES,GAMMA MEDICAL,21704,309.16
2010,STATE HIGHWAY ADMIN,ADM CONTRACTING LLC,21117,27946.53
2010,MILITARY DEPARTMENT,BALTIMORE CONTRACTORS INC,21237,28769.32
2010,DEPARTMENT OF GENERAL SERVICES,BALTIMORE CONTRACTORS INC,21237,571712.93
2010,MARYLAND AVIATION ADMINISTRATION,BALTIMORE CONTRACTORS INC,21237,2832304.14
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BALTIMORE CONTRACTORS INC,21237,86821.33
2010,MARYLAND SCHOOL FOR THE DEAF,BALTIMORE CONTRACTORS INC,21237,79588
2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,BALTIMORE CONTRACTORS INC,21237,133057.1
2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,BALTIMORE CONTRACTORS INC,21237,135483.2
2010,DEPARTMENT OF HUMAN RESOURCES,"STARRS GROUP HOME, INC.",21234,231968.08
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,JESUS A BURBANO MD LLC,20911,35361.59
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,JESUS A BURBANO MD LLC,20910,160
2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,"EASTERN SHORE SERVICES, INC.",19804,860121.45
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAN JOSE HOMES LLC,21045,37662.71
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,IRA M GARONZIK MD PA,21093,82132.35
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,IRA M GARONZIK MD PA,21209,315
2010,OFFICE OF THE PUBLIC DEFENDER,DERRICK G HAMLIN  P C,21202,38226.15
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,BERNICE ANGELS CHRISTIAN EARLY LEARNING CENTER,21217,85294.43
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MILESTONES CHILDREN'S CENTER,21050,137805.35
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,FREESTATE MEDICAL SUPPLY INC,22153,1495490.12
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,FREESTATE MEDICAL SUPPLY INC,22079,362.44
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SK ADULT DAYCARE LLC DBA SENIOR,21117,261529.65
2010,DEPARTMENT OF HUMAN RESOURCES,SK ADULT DAYCARE LLC DBA SENIOR,21117,3149.88
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SK ADULT DAYCARE LLC DBA SENIOR,21117,21719.82
2010,STATE HIGHWAY ADMIN,POTOMAC GENERATOR SERVICE & RE,20785,3624.48
2010,DEPARTMENT OF JUVENILE SERVICES,POTOMAC GENERATOR SERVICE & RE,20785,15629.21
2010,MARYLAND STATE POLICE,POTOMAC GENERATOR SERVICE & RE,20785,15772.91
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HOUSE OF GRACE,20716,96443.13
2010,MARYLAND TRANSIT ADMINISTRATION,RAIL HEATING PRODUCTS & SERV  ICES,78667,90735.34
2010,STATE HIGHWAY ADMIN,ALL STAR FENCE & CONSTRUCTION LLC,20745,17002
2010,MARYLAND TRANSIT ADMINISTRATION,ALL STAR FENCE & CONSTRUCTION LLC,20745,25397
2010,DHCD-COMMUNITY DEVELOPMENT ADM- CAPITAL,CHESAPEAKE NEIGHBORS LLC/PROGRESSIVE TITLE,21401,680240
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BRINTON WOODS OF FRANKFORD LLC,21206,14753882.45
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,W & S FOUNDATION FOR FAMILY AND CHILDREN SERVICES,21133,106045.8
2010,STATE HIGHWAY ADMIN,HENDERSON PHILLIPS TRUCKING,22304,30607.5
2010,STATE HIGHWAY ADMIN,MCCORMICK TAYLOR/GPI,19103,505833.55
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SHERYL COOK-WHITE,20747,27304.28
2010,STATE HIGHWAY ADMIN,MURPHY'S TRUCKING,20646,30228
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SAMER QREITEM,21220,43918.2
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,ARLENE PADEN,20603,45411.94
2010,OFFICE OF THE PUBLIC DEFENDER,RAVI REQUNATHAN,21202,46745.2
2010,MARYLAND TRANSIT ADMINISTRATION,BDI,44101,76320.4
2010,MARYLAND INSURANCE ADMINISTRATION,GOODYEAR AUTO SERVICE CENTER,21230,7419.97
2010,MARYLAND PORT ADMINISTRATION,GOODYEAR AUTO SERVICE CENTER,21230,9514
2010,MARYLAND TRANSIT ADMINISTRATION,GOODYEAR AUTO SERVICE CENTER,30384,2290874.28
2010,MARYLAND AVIATION ADMINISTRATION,GOODYEAR AUTO SERVICE CENTER,21061,106.87
2010,MARYLAND STATE POLICE,GOODYEAR AUTO SERVICE CENTER,21237,119.9
2010,MARYLAND STADIUM AUTHORITY,SHERWIN WILLIAMS,21209,22988.99
2010,MARYLAND DEPT. OF VETERANS AFFAIRS,SHERWIN WILLIAMS,21502,935.17
2010,CANAL PLACE PRESERVATION AUTHORITY,SHERWIN WILLIAMS,21502,152.53
2010,DEPARTMENT OF GENERAL SERVICES,SHERWIN WILLIAMS,21202,7658.35
2010,STATE HIGHWAY ADMIN,SHERWIN WILLIAMS,30384,632240.25
2010,MARYLAND PORT ADMINISTRATION,SHERWIN WILLIAMS,21202,3049.61
2010,MARYLAND AVIATION ADMINISTRATION,SHERWIN WILLIAMS,21202,25152.83
2010,DEPARTMENT OF NATURAL RESOURCES,SHERWIN WILLIAMS,21502,817.23
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SHERWIN WILLIAMS,21613,7604.82
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,SHERWIN WILLIAMS,18109,30050.83
2010,MARYLAND SCHOOL FOR THE DEAF,SHERWIN WILLIAMS,20707,1925.51
2010,DEPARTMENT OF JUVENILE SERVICES,SHERWIN WILLIAMS,20707,101.04
2010,MARYLAND TRANSIT ADMINISTRATION,STATE CHEMICAL MANUFACTURING,44194,3482.53
2010,MD DEPARTMENT OF AGRICULTURE,STATE CHEMICAL MANUFACTURING,44194,4100.16
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STATE CHEMICAL MANUFACTURING,44194,828.22
2010,DEPARTMENT OF JUVENILE SERVICES,STATE CHEMICAL MANUFACTURING,44194,17696.49
2010,DEPARTMENT OF THE ENVIRONMENT,GREER INDUSTRIES INC,15251,65888.54
2010,MARYLAND TRANSIT ADMINISTRATION,DELTA RAILROAD CONSTRUCTION   INC,44005,44005
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,HAFELE,28275,36017.29
2010,MARYLAND TRANSIT ADMINISTRATION,SWIGER COIL SYSTEMS INC,44192,275780
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,PRENTKE ROMICH COMPANY,44101,60614.09
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,PRENTKE ROMICH COMPANY,44101,3828
2010,STATE HIGHWAY ADMIN,OGLESBY CONSTRUCTION INC,44857,521129.86
2010,MARYLAND STADIUM AUTHORITY,SCHINDLER ELEVATOR CORP,60673,251121.37
2010,DEPARTMENT OF GENERAL SERVICES,SCHINDLER ELEVATOR CORP,60673,196195.44
2010,MARYLAND TRANSIT ADMINISTRATION,SCHINDLER ELEVATOR CORP,60673,3976844.96
2010,MARYLAND AVIATION ADMINISTRATION,SCHINDLER ELEVATOR CORP,60673,3132310.16
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,SCHINDLER ELEVATOR CORP,60673,2481.96
2010,BALTIMORE CITY COMMUNITY COLLEGE,SCHINDLER ELEVATOR CORP,60673,22136.2
2010,CAPITAL PROJECTS- UNIVERSITY OF MARYLAND,SCHINDLER ELEVATOR CORP,60673,75239
2010,IAC PUBLIC SCHOOL CONSTRUCTION -CAPITAL,TREMCO,44193,4625966.1
2010,MD DEPARTMENT OF AGRICULTURE,STERIS CORPORATION,15264,4264.1
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,STERIS CORPORATION,15264,30714.83
2010,MARYLAND PORT ADMINISTRATION,METTLER-TOLEDO INC,60673,29021.2
2010,MD DEPARTMENT OF AGRICULTURE,METTLER-TOLEDO INC,60673,4354
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,METTLER-TOLEDO INC,60673,125
2010,MARYLAND STATE POLICE,METTLER-TOLEDO INC,60673,71318.42
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,"BARUDAN AMERICA, INC",44193,117247.8
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BIOSCRIP PHARMACY,60696,128882.02
2010,MARYLAND STADIUM AUTHORITY,TENABLE PROTECTIVE SERVICES INC,44114,1256572.3
2010,DEPARTMENT OF NATURAL RESOURCES,AMERISOCHI INC,44060,2247.22
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,AMERISOCHI INC,44060,10054.76
2010,MARYLAND STATE POLICE,AMERISOCHI INC,44060,13069.73
2010,DEPARTMENT OF GENERAL SERVICES- CAPITAL,AMERISOCHI INC,44060,8246.25
2010,DEPT OF PUBLIC SAFETY & CORRECTIONAL SVC,EDMAR CHEMICAL COMPANY,44022,46412.94
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,HEARTLAND HOSPICE SERVICES INC,43260,9378043.94
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,MOHAMMAD SARFARAZI MD LLC,20852,89203.16
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,MOHAMMAD SARFARAZI MD LLC,20770,15
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,BMA HEALTH CARE SERVICES INC,20866,2339695.68
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,SEED OF RIGHTEOUSNESS CHILD CARE DEVELOPMENT CENTE,20748,65078.25
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NEW ERA PHARMACY & VARIETY OUTLET,20745,297434.9
2010,DEPARTMENT OF HEALTH AND MENTAL HYGIENE,NATURECARE RX & COSMETICS INC,21228,185904.4
2010,DEPT OF HOUSING & COMMUNITY DEVELOPMENT,D & H REAL ESTATE INVESTING LLC,21804,65443
2010,MARYLAND STATE DEPARTMENT OF EDUCATION,LAYHILL LEARNING CENTER INC,20904,195962.31
